# /home/jwozniak/MARL/.venv/bin/python3 -m smax.run --exploration correlated --similarity hidden --mixer vdn --seed 0 --total-steps 2000000 --out results_smax/smax_2s3z_vdn_correlated_hidden_s0.npz
2026-06-10 19:29:37.631731: W external/xla/xla/service/gpu/nvptx_compiler.cc:930] The NVIDIA driver's CUDA version is 12.7 which is older than the PTX compiler version 12.9.86. Because the driver is older than the PTX compiler version, XLA is disabling parallel compilation, which may slow down compilation. You should update your NVIDIA driver or use the NVIDIA-provided CUDA forward compatibility packages.
[run] cfg={'seed': 0, 'total_steps': 2000000, 'n_envs': 128, 'buffer_cap': 100000, 'batch_size': 128, 'warmup': 5000, 'updates_per_iter': 1, 'target_sync': 200, 'gamma': 0.99, 'lr': 0.0003, 'grad_clip': 10.0, 'eps_start': 1.0, 'eps_end': 0.05, 'eps_anneal_steps': 100000, 'hidden_size': 128, 'exploration': 'correlated', 'similarity': 'hidden', 'mixer': 'vdn', 'qmix_embed': 32, 'log_corr_every': 2000}
[cfg] n_agents=5  n_actions=10  obs_dim=127  state_dim=120  aug_dim=134
iter=     0  env_steps=        0  eps=1.000  episodes=     0  recent_return=0.00  win=0.00  buf=128
iter=  2400  env_steps=   307200  eps=0.050  episodes=  5549  recent_return=0.07  win=0.00  buf=100000
iter=  2600  env_steps=   332800  eps=0.050  episodes=  5988  recent_return=0.06  win=0.00  buf=100000
iter=  2800  env_steps=   358400  eps=0.050  episodes=  6418  recent_return=0.06  win=0.00  buf=100000
iter=  3000  env_steps=   384000  eps=0.050  episodes=  6857  recent_return=0.06  win=0.00  buf=100000
iter=  3200  env_steps=   409600  eps=0.050  episodes=  7300  recent_return=0.06  win=0.00  buf=100000
iter=  3400  env_steps=   435200  eps=0.050  episodes=  7750  recent_return=0.07  win=0.00  buf=100000
iter=  3600  env_steps=   460800  eps=0.050  episodes=  8179  recent_return=0.07  win=0.00  buf=100000
iter=  3800  env_steps=   486400  eps=0.050  episodes=  8604  recent_return=0.08  win=0.00  buf=100000
iter=  4000  env_steps=   512000  eps=0.050  episodes=  9024  recent_return=0.08  win=0.00  buf=100000
iter=  4200  env_steps=   537600  eps=0.050  episodes=  9476  recent_return=0.07  win=0.00  buf=100000
iter=  4400  env_steps=   563200  eps=0.050  episodes=  9893  recent_return=0.06  win=0.00  buf=100000
iter=  4600  env_steps=   588800  eps=0.050  episodes= 10364  recent_return=0.06  win=0.00  buf=100000
iter=  4800  env_steps=   614400  eps=0.050  episodes= 10800  recent_return=0.06  win=0.00  buf=100000
iter=  5000  env_steps=   640000  eps=0.050  episodes= 11229  recent_return=0.05  win=0.00  buf=100000
iter=  5200  env_steps=   665600  eps=0.050  episodes= 11647  recent_return=0.07  win=0.00  buf=100000
iter=  5400  env_steps=   691200  eps=0.050  episodes= 12071  recent_return=0.08  win=0.00  buf=100000
iter=  5600  env_steps=   716800  eps=0.050  episodes= 12482  recent_return=0.11  win=0.00  buf=100000
iter=  5800  env_steps=   742400  eps=0.050  episodes= 12866  recent_return=0.08  win=0.00  buf=100000
iter=  6000  env_steps=   768000  eps=0.050  episodes= 13303  recent_return=0.09  win=0.00  buf=100000
iter=  6200  env_steps=   793600  eps=0.050  episodes= 13716  recent_return=0.09  win=0.00  buf=100000
iter=  6400  env_steps=   819200  eps=0.050  episodes= 14139  recent_return=0.09  win=0.00  buf=100000
iter=  6600  env_steps=   844800  eps=0.050  episodes= 14554  recent_return=0.07  win=0.00  buf=100000
iter=  6800  env_steps=   870400  eps=0.050  episodes= 14980  recent_return=0.08  win=0.00  buf=100000
iter=  7000  env_steps=   896000  eps=0.050  episodes= 15382  recent_return=0.11  win=0.00  buf=100000
iter=  7200  env_steps=   921600  eps=0.050  episodes= 15778  recent_return=0.14  win=0.00  buf=100000
iter=  7400  env_steps=   947200  eps=0.050  episodes= 16183  recent_return=0.16  win=0.00  buf=100000
iter=  7600  env_steps=   972800  eps=0.050  episodes= 16618  recent_return=0.14  win=0.00  buf=100000
iter=  7800  env_steps=   998400  eps=0.050  episodes= 17038  recent_return=0.19  win=0.00  buf=100000
iter=  8000  env_steps=  1024000  eps=0.050  episodes= 17446  recent_return=0.20  win=0.00  buf=100000
iter=  8200  env_steps=  1049600  eps=0.050  episodes= 17847  recent_return=0.21  win=0.00  buf=100000
iter=  8400  env_steps=  1075200  eps=0.050  episodes= 18290  recent_return=0.19  win=0.00  buf=100000
iter=  8600  env_steps=  1100800  eps=0.050  episodes= 18726  recent_return=0.15  win=0.00  buf=100000
iter=  8800  env_steps=  1126400  eps=0.050  episodes= 19205  recent_return=0.21  win=0.00  buf=100000
iter=  9000  env_steps=  1152000  eps=0.050  episodes= 19684  recent_return=0.17  win=0.00  buf=100000
iter=  9200  env_steps=  1177600  eps=0.050  episodes= 20097  recent_return=0.26  win=0.00  buf=100000
iter=  9400  env_steps=  1203200  eps=0.050  episodes= 20550  recent_return=0.25  win=0.01  buf=100000
iter=  9600  env_steps=  1228800  eps=0.050  episodes= 20953  recent_return=0.27  win=0.01  buf=100000
iter=  9800  env_steps=  1254400  eps=0.050  episodes= 21346  recent_return=0.34  win=0.06  buf=100000
iter= 10000  env_steps=  1280000  eps=0.050  episodes= 21735  recent_return=0.41  win=0.17  buf=100000
iter= 10200  env_steps=  1305600  eps=0.050  episodes= 22126  recent_return=0.46  win=0.41  buf=100000
iter= 10400  env_steps=  1331200  eps=0.050  episodes= 22526  recent_return=0.49  win=0.54  buf=100000
iter= 10600  env_steps=  1356800  eps=0.050  episodes= 22903  recent_return=0.55  win=0.79  buf=100000
iter= 10800  env_steps=  1382400  eps=0.050  episodes= 23283  recent_return=0.51  win=0.58  buf=100000
iter= 11000  env_steps=  1408000  eps=0.050  episodes= 23656  recent_return=0.50  win=0.52  buf=100000
iter= 11200  env_steps=  1433600  eps=0.050  episodes= 24050  recent_return=0.44  win=0.34  buf=100000
iter= 11400  env_steps=  1459200  eps=0.050  episodes= 24430  recent_return=0.46  win=0.42  buf=100000
iter= 11600  env_steps=  1484800  eps=0.050  episodes= 24816  recent_return=0.45  win=0.37  buf=100000
iter= 11800  env_steps=  1510400  eps=0.050  episodes= 25206  recent_return=0.34  win=0.07  buf=100000
iter= 12000  env_steps=  1536000  eps=0.050  episodes= 25595  recent_return=0.36  win=0.11  buf=100000
iter= 12200  env_steps=  1561600  eps=0.050  episodes= 25991  recent_return=0.31  win=0.06  buf=100000
iter= 12400  env_steps=  1587200  eps=0.050  episodes= 26383  recent_return=0.25  win=0.01  buf=100000
iter= 12600  env_steps=  1612800  eps=0.050  episodes= 26781  recent_return=0.23  win=0.01  buf=100000
iter= 12800  env_steps=  1638400  eps=0.050  episodes= 27181  recent_return=0.21  win=0.00  buf=100000
iter= 13000  env_steps=  1664000  eps=0.050  episodes= 27567  recent_return=0.20  win=0.00  buf=100000
iter= 13200  env_steps=  1689600  eps=0.050  episodes= 27942  recent_return=0.22  win=0.00  buf=100000
iter= 13400  env_steps=  1715200  eps=0.050  episodes= 28328  recent_return=0.21  win=0.00  buf=100000
iter= 13600  env_steps=  1740800  eps=0.050  episodes= 28705  recent_return=0.24  win=0.00  buf=100000
iter= 13800  env_steps=  1766400  eps=0.050  episodes= 29064  recent_return=0.19  win=0.00  buf=100000
iter= 14000  env_steps=  1792000  eps=0.050  episodes= 29423  recent_return=0.16  win=0.00  buf=100000
iter= 14200  env_steps=  1817600  eps=0.050  episodes= 29801  recent_return=0.14  win=0.00  buf=100000
iter= 14400  env_steps=  1843200  eps=0.050  episodes= 30155  recent_return=0.17  win=0.00  buf=100000
iter= 14600  env_steps=  1868800  eps=0.050  episodes= 30515  recent_return=0.21  win=0.00  buf=100000
iter= 14800  env_steps=  1894400  eps=0.050  episodes= 30876  recent_return=0.15  win=0.00  buf=100000
iter= 15000  env_steps=  1920000  eps=0.050  episodes= 31233  recent_return=0.20  win=0.00  buf=100000
iter= 15200  env_steps=  1945600  eps=0.050  episodes= 31590  recent_return=0.18  win=0.01  buf=100000
iter= 15400  env_steps=  1971200  eps=0.050  episodes= 31942  recent_return=0.18  win=0.00  buf=100000
iter= 15600  env_steps=  1996800  eps=0.050  episodes= 32297  recent_return=0.16  win=0.00  buf=100000
[run] 2000000 env-steps in 249s => 8022 env-steps/sec
[run] saved -> results_smax/smax_2s3z_vdn_correlated_hidden_s0.npz
